Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Mexico,MEX,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,30025943203.2062,33532175198.7886,35180654728.2379,29252205576.2859,34179810170.269,36571697351.5544,38264920166.0387,40148878420.8446,41305511418.1359,37432395226.5569,36106314553.8875,39264180884.4174,41419707634.0672,43231438885.3857,41604382582.5176,49801416203.2453,57182079471.4654,69011331815.2432,69140535233.8707,..
Mexico,MEX,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,350824941954.679,375070987268.525,404778874364.011,301893499784.474,359699376990.739,415690561142.045,427946748852.534,427013357978.928,435517489420.686,374183090870.44,340530209775.388,380538921820.639,402567140292.456,415205195172.686,347529858033.34,420901057264.633,486491745870.669,586358214095.647,589911099638.14,..
South Africa,ZAF,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,58.0316494100378,57.5719644905931,57.7913963318417,59.0405180684631,60.4312972021525,61.6020032452612,62.0563522586108,61.4756990682184,61.7998792858183,59.9919250314297,60.8536866110373,61.3177426446385,61.4600353840793,63.0134300444793,64.6575828237144,64.9196652600365,64.5705425433298,64.8537070368851,64.8509042718179,64.8485184233692
South Africa,ZAF,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,81.0844202949613,82.1980288706777,82.4175846774217,82.9879692562306,83.2474086386984,83.3812017692431,83.93571418524,83.9020376734834,84.5830443082805,83.8765876206688,84.0685614316506,83.8789010576288,84.3816124258222,84.1461192669359,84.2051349057103,84.8590605014141,84.3989852457504,85.1965616958738,84.6285135227123,84.6095638368378
South Africa,ZAF,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,14.3566979885584,13.5318660942672,13.4500008519594,13.3509767863809,13.2022011916383,13.154497040325,12.4740931440695,12.5805196304074,12.1956076459892,11.8690227287506,12.0331135855066,12.3317878767477,11.7314249085353,12.0644119573704,11.8312145698509,11.4167944658362,11.624026153392,10.8455473807404,11.56726424558,11.591912910968
South Africa,ZAF,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,35.1897719007471,35.6689437542964,35.6156621903768,34.8776386221009,33.8622672805897,33.0246641310178,32.2644276293385,32.4380830595028,32.5232778389713,33.3860818674257,32.3369712532371,32.2740517768735,32.4164723323441,30.5662092039489,28.6815932478387,27.8501046694726,28.6392146628267,28.4099594356728,28.3719440176062,28.4032471266817
South Africa,ZAF,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,6.77859046232288,6.7590917551106,6.59294147778146,6.08184330943608,5.70644780128764,5.37333262372103,5.67920825056487,6.08621787227882,5.67685421200439,6.62199310114466,6.80934213572555,6.408205578488,6.12350289858811,6.42036075157176,6.66081255535143,7.23024156757711,6.7902318467299,6.73633352744213,6.77714152418021,6.74824459620538
South Africa,ZAF,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,4.55886656243716,4.27010503505512,4.13241447061886,3.66105395738847,3.55039016966335,3.46430119043194,3.59019267069045,3.51742839453857,3.22134804573027,4.25438965058057,3.89831126803292,3.78931106562352,3.88696266564245,3.78946877569366,3.9636505244388,3.72415974344547,3.9769886008576,3.957878076636,3.80422223170767,3.79852325219423
South Africa,ZAF,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,6232070062.55142,7847010452.97156,8132441116.76927,7912435939.82964,8797142457.91208,9365107795.86434,8586837257.45746,7724469130.17347,8103329441.92394,7745421796.45039,7811956311.86773,9512565346.39335,9161744693.14699,7593185943.35563,8715221380.50641,10322725273.5326,10621035179.2719,9670175099.03934,11276969219.4595,..
South Africa,ZAF,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,75536585543.4259,84250585484.2155,85170680418.6257,84888839067.9179,105607500892.611,113814422971.515,106291732798.207,98424498839.4023,92651460302.0914,82282235249.8294,76956844528.4456,90062187885.4344,95386463140.2654,91967599718.6407,78881386533.4719,104579112069.429,101825760814.798,93696968012.9975,97520478738.8144,..
