Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Argentina,ARG,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,7.19990264416667,7.60711607793084,6.46330713288746,6.71585037667957,6.90925985183367,6.20590596025122,6.0054644491997,5.80192954889544,6.89787414276744,7.77035222074166,7.65710936693155,7.86052484120101,7.7764503654143,7.07063914022033,2.64132946574952,..,..,..,..,..
Argentina,ARG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,90.3033726521064,90.4796632279031,90.6521912139817,90.8209023233265,90.9930051940977,91.1072286738406,91.2041217246797,91.3014507719473,91.3975345472954,91.4923019108628,91.5856817228217,91.6776028433824,91.7679941327998,91.8567844513802,91.9439026594897,92.0292776175651,92.112838186126,92.1945132257907,92.2742315972952,..
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,5869.38028970204,7185.25155147027,8944.1102657357,8150.23527028221,10260.1313108254,12704.2831819684,12949.717486654,12963.675773326,12233.1444119186,13679.6264980954,12699.9623137756,14532.5009308511,11752.7998922979,9955.97478680428,8535.59938004389,10738.0179223384,13962.1894087223,14261.8465667948,13969.7836603737,..
Argentina,ARG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,30.3,25.7,32,35.5,42,37.3,39.2,41.7,38.1,..
Argentina,ARG,Gini index,SI.POV.GINI,46.4,46.3,45,43.8,43.7,42.7,41.4,41.1,41.8,..,42.3,41.4,41.7,43.3,42.7,42.4,40.7,42.4,42.4,..
Croatia,HRV,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,43.105411985487,42.0672953971223,44.8432559724382,45.1296760919166,38.6001022555007,39.3789315379639,38.095032587736,41.3270508430113,40.3618507921223,35.7299877849691,37.3704083931444,37.5700291981092,37.0168427315027,38.0022681419973,23.4140153305096,..,..,..,..,..
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.4685969711483,55.4077128728613,55.3530687812969,55.3096640250682,55.2824979327886,55.2773793281248,55.3042888624873,55.3659479687433,55.4591834926844,55.5812594509004,55.7294398599808,55.9009887365155,56.093170097094,56.303247958306,56.5284863367411,56.7683502560171,56.9977571733605,57.2431560672198,57.5158981711443,..
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,11501.2099669894,13755.8321073292,15888.0606949392,14474.6519774194,13729.7654965022,14691.558296292,13507.7805260991,14134.9474982889,14186.7295493276,12283.7840620053,12820.1653893008,13901.7878144679,15460.3669595491,15563.5987295029,14807.5608543265,17788.7865816658,18465.5414420364,22184.2279304842,24050.4397933135,..
Croatia,HRV,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.3,20.3,..
Croatia,HRV,Gini index,SI.POV.GINI,..,..,33.7,32.6,32.4,32.3,32.5,32,32.1,31.1,30.9,30.4,29.7,28.9,29.5,28.9,30,30.1,..,..
Chile,CHL,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,2.77052275403508,2.87823129040777,3.31836438418314,3.7362022539735,2.89384915392518,2.90182561390452,3.52510039100491,3.59701334304443,3.7640034763261,4.82755306531029,5.3971622936419,5.26903793030906,4.65241781550272,4.24439975371893,1.29934068286281,..,..,..,..,..
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.8125123390851,86.8445071581285,86.8765769429469,86.9124897308683,86.9560135592209,87.0109164653326,87.0824943735696,87.1827777654221,87.3133701497978,87.4653320342387,87.6306290578181,87.8000295757281,87.9620493753008,88.1273685623538,88.2953490438375,88.4660511664452,88.6395352768685,88.8158617217972,88.9950908479196,..
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,9318.65655296121,10346.4138184533,10683.2188772511,10098.8017167286,12632.8704724192,14487.3927832032,15241.9069981119,15683.5486369155,14529.6767206336,13433.9202987032,13649.8520452803,14879.9086227187,15659.4808675628,14495.716721687,13114.815470545,16206.8325493421,15405.6165774073,17067.0364799154,16709.8893972307,..
Chile,CHL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,28.7,..,..,24.8,..,21.7,..,13.9,..,11.2,..,8.5,..,..,10.7,..,6.5,..,..,..
Chile,CHL,Gini index,SI.POV.GINI,47.7,..,..,47.4,..,46.9,..,46.8,..,45.3,..,45.3,..,..,47,..,43.2,..,43,..
